id,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
55495,2024,17192,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2022,$/kW,4078.562869
233343,2024,38918,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2023,$/kW,4056.941989
412049,2024,60644,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2024,$/kW,4035.321108
446693,2024,82370,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2025,$/kW,4013.700228
3321,2024,104096,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2026,$/kW,3992.079348
20040,2024,125822,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2027,$/kW,3970.458467
36837,2024,147548,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2028,$/kW,3948.837587
53501,2024,169274,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2029,$/kW,3927.216707
71205,2024,191000,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2030,$/kW,3905.595826
88644,2024,212726,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2031,$/kW,3883.974946
105817,2024,234452,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2032,$/kW,3862.354066
123696,2024,256178,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2033,$/kW,3841.103829
141432,2024,277904,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2034,$/kW,3818.865209
159267,2024,299630,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2035,$/kW,3797.491425
176982,2024,321356,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2036,$/kW,3762.280277
194958,2024,343082,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2037,$/kW,3726.945581
213099,2024,364808,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2038,$/kW,3691.734433
230989,2024,386534,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2039,$/kW,3656.399737
249149,2024,408260,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2040,$/kW,3621.065041
266670,2024,429986,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2041,$/kW,3585.853893
284086,2024,451712,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2042,$/kW,3550.519197
302153,2024,473438,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2043,$/kW,3515.308049
320063,2024,495164,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2044,$/kW,3479.973353
338026,2024,516890,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2045,$/kW,3444.638657
355729,2024,538616,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2046,$/kW,3409.427509
373797,2024,560342,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2047,$/kW,3374.092813
391908,2024,582068,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2048,$/kW,3338.881665
409697,2024,603794,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2049,$/kW,3303.54697
427859,2024,625520,CAPEX,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2050,$/kW,3268.335822
55383,2024,17147,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2022,$/kW*yr,86.5
233023,2024,38873,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2023,$/kW*yr,86.1
411729,2024,60599,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2024,$/kW*yr,85.7
446643,2024,82325,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2025,$/kW*yr,85.3
3276,2024,104051,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2026,$/kW*yr,84.9
19995,2024,125777,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2027,$/kW*yr,84.5
36788,2024,147503,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2028,$/kW*yr,84.1
53451,2024,169229,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2029,$/kW*yr,83.7
71153,2024,190955,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2030,$/kW*yr,83.3
88595,2024,212681,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2031,$/kW*yr,82.9
105767,2024,234407,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2032,$/kW*yr,82.5
123647,2024,256133,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2033,$/kW*yr,82
141381,2024,277859,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2034,$/kW*yr,82
159217,2024,299585,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2035,$/kW*yr,81.2
176937,2024,321311,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2036,$/kW*yr,80.6
194913,2024,343037,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2037,$/kW*yr,79.9
213049,2024,364763,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2038,$/kW*yr,79.3
230938,2024,386489,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2039,$/kW*yr,78.6
249099,2024,408215,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2040,$/kW*yr,77.9
266621,2024,429941,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2041,$/kW*yr,77.3
284035,2024,451667,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2042,$/kW*yr,76.6
302103,2024,473393,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2043,$/kW*yr,75.9
320013,2024,495119,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2044,$/kW*yr,75.3
337976,2024,516845,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2045,$/kW*yr,74.6
355683,2024,538571,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2046,$/kW*yr,74
373751,2024,560297,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2047,$/kW*yr,73.3
391859,2024,582023,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2048,$/kW*yr,72.6
409647,2024,603749,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2049,$/kW*yr,72
427809,2024,625475,Fixed O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2050,$/kW*yr,71.3
55400,2024,17162,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2022,$/MWh,9.3
233129,2024,38888,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2023,$/MWh,9.26
411836,2024,60614,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2024,$/MWh,9.22
446660,2024,82340,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2025,$/MWh,9.18
3291,2024,104066,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2026,$/MWh,9.14
20010,2024,125792,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2027,$/MWh,9.1
36804,2024,147518,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2028,$/MWh,9.06
53468,2024,169244,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2029,$/MWh,9.03
71170,2024,190970,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2030,$/MWh,8.99
88611,2024,212696,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2031,$/MWh,8.95
105784,2024,234422,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2032,$/MWh,8.91
123663,2024,256148,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2033,$/MWh,8.87
141398,2024,277874,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2034,$/MWh,8.83
159234,2024,299600,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2035,$/MWh,8.79
176952,2024,321326,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2036,$/MWh,8.76
194928,2024,343052,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2037,$/MWh,8.73
213065,2024,364778,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2038,$/MWh,8.7
230956,2024,386504,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2039,$/MWh,8.67
249116,2024,408230,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2040,$/MWh,8.64
266637,2024,429956,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2041,$/MWh,8.61
284052,2024,451682,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2042,$/MWh,8.58
302120,2024,473408,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2043,$/MWh,8.55
320030,2024,495134,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2044,$/MWh,8.52
337993,2024,516860,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2045,$/MWh,8.49
355698,2024,538586,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2046,$/MWh,8.46
373767,2024,560312,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2047,$/MWh,8.43
391875,2024,582038,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2048,$/MWh,8.4
409664,2024,603764,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2049,$/MWh,8.37
427826,2024,625490,Variable O&M,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2050,$/MWh,8.34
55126,2024,17102,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2022,MMBtu/MWh,8.49
232613,2024,38828,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2023,MMBtu/MWh,8.466
411320,2024,60554,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2024,MMBtu/MWh,8.442
446594,2024,82280,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2025,MMBtu/MWh,8.419
3231,2024,104006,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2026,MMBtu/MWh,8.395
19950,2024,125732,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2027,MMBtu/MWh,8.371
36738,2024,147458,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2028,MMBtu/MWh,8.347
53402,2024,169184,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2029,MMBtu/MWh,8.324
71104,2024,190910,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2030,MMBtu/MWh,8.3
88545,2024,212636,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2031,MMBtu/MWh,8.276
105717,2024,234362,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2032,MMBtu/MWh,8.253
123597,2024,256088,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2033,MMBtu/MWh,8.23
141332,2024,277814,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2034,MMBtu/MWh,8.21
159168,2024,299540,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2035,MMBtu/MWh,8.182
176892,2024,321266,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2036,MMBtu/MWh,8.182
194866,2024,342992,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2037,MMBtu/MWh,8.182
212999,2024,364718,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2038,MMBtu/MWh,8.182
230890,2024,386444,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2039,MMBtu/MWh,8.182
249049,2024,408170,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2040,MMBtu/MWh,8.182
266570,2024,429896,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2041,MMBtu/MWh,8.182
283986,2024,451622,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2042,MMBtu/MWh,8.182
302053,2024,473348,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2043,MMBtu/MWh,8.182
319964,2024,495074,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2044,MMBtu/MWh,8.182
337927,2024,516800,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2045,MMBtu/MWh,8.182
355638,2024,538526,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2046,MMBtu/MWh,8.182
373706,2024,560252,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2047,MMBtu/MWh,8.182
391807,2024,581978,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2048,MMBtu/MWh,8.182
409599,2024,603704,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2049,MMBtu/MWh,8.182
427760,2024,625430,Heat Rate,R&D,,20,Coal_FE,Coal,Coal-new,New,Coal,Coal-new,1,Utility,Y,Moderate,2050,MMBtu/MWh,8.182
63722,2024,18179,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2022,$/kW,1536.026755
241699,2024,39905,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2023,$/kW,1522.431625
420446,2024,61631,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2024,$/kW,1508.947931
447591,2024,83357,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2025,$/kW,1495.352802
4240,2024,105083,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2026,$/kW,1481.869108
20955,2024,126809,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2027,$/kW,1468.273979
37727,2024,148535,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2028,$/kW,1454.790285
54413,2024,170261,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2029,$/kW,1441.195155
72090,2024,191987,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2030,$/kW,1427.711461
89574,2024,213713,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2031,$/kW,1414.116332
106727,2024,235439,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2032,$/kW,1400.632638
124560,2024,257165,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2033,$/kW,1387.037509
142352,2024,278891,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2034,$/kW,1373.553815
160166,2024,300617,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2035,$/kW,1359.958685
177900,2024,322343,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2036,$/kW,1349.70662
195884,2024,344069,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2037,$/kW,1339.454556
213994,2024,365795,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2038,$/kW,1329.202491
231901,2024,387521,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2039,$/kW,1318.950426
250035,2024,409247,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2040,$/kW,1308.698361
267612,2024,430973,CAPEX,R&D,,20,NaturalGas_FE,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),H-Frame CC,Natural Gas,NG 2-on-1 Combined Cycle (H-Frame),0,Utility,Y,Moderate,2041,$/kW,1298.446296
